ID	i1	i2	i3	i4	i5	i6	i7	i8	i9	i0	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	i51	i52	i53	i54	i55	i56	i57	i58	i59	i60
252711	1	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1
252721	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1
252731	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0
252741	1	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0
252751	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1
252761	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1
252771	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0
252781	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1
252791	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1
252801	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1
252811	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1
252821	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1
252831	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1
252841	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0
252851	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1
252861	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0
252871	1	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1
252881	1	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1
252891	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1
252901	1	0	1	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1
252911	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1
252921	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1
252931	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	1
252941	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1	1
252951	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1
252961	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1
252971	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0
252981	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1
252991	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1
253001	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1
253011	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1
253021	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1
253031	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1
253041	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1
253051	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0
253061	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0
253071	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	1
253081	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1
253091	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1
253101	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1
253111	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0
253121	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0
253131	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0
253141	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0
253151	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	0	0
253161	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1
253171	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1
253181	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
253191	1	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1
253201	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1
253211	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1
253221	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0
253231	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0
253241	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0
253251	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1
253261	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1
253271	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1
253281	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0
253291	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0
253301	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1
253311	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1
253321	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1
253331	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0
253341	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0
253351	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1
253361	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1
253371	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1
253381	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1
253391	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1
253401	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0
253411	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0
253421	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1
253431	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1
253441	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1
253451	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1
253461	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1
253471	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1
253481	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1
253491	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1
253501	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1
253511	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1
253521	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1
253531	1	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1
253541	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1
253551	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1
253561	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1
253571	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1
253581	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0
253591	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1
253601	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1
253611	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
253621	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1
253631	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1
253641	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1
253651	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0
253661	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1
253671	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1
253681	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1
253691	0	1	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1
253701	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1
253711	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0
253721	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1
253731	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1
253741	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1
253751	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0
253761	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0
253771	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1
253781	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1
253791	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1
253801	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1
253811	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0
253821	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1
