ID	FormA1	FormA2	FormA3	FormA4	FormA5	FormA6	FormA7	FormA8	FormA9	FormA10	FormA11	FormA12	FormA13	FormA14	FormA15	FormA16	FormA17	FormA18	FormA19	FormA20	FormA21	FormA22	FormA23	FormA24	FormA25	FormA26	FormA27	FormA28	FormA29	FormA30	FormB1	FormB2	FormB3	FormB4	FormB5	FormB6	FormB7	FormB8	FormB9	FormB10	FormB11	FormB12	FormB13	FormB14	FormB15	FormB16	FormB17	FormB18	FormB19	FormB20	FormB21	FormB22	FormB23	FormB24	FormB25	FormB26	FormB27	FormB28	FormB29	FormB30
172581	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0
172591	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0
172601	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0
172611	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0
172621	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0
172631	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1
172641	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1
172651	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0
172661	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0
172671	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0
172681	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0
172691	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0
172701	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0
172711	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0
172721	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0
172731	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1
172741	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0
172751	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0
172761	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1
172771	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0
172781	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0
172791	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	0
172801	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0
172811	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1
172821	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0
172831	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0
172841	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0
172851	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0
172861	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0
172871	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0
172881	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0
172891	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1
172901	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	1
172911	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0
172921	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1
172931	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0
172941	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	0
172951	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1
172961	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0
172971	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0
172981	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0
172991	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0
173001	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	1
173011	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1
173021	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0
173031	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0
173041	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0
173051	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0
173061	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
173071	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0
173081	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1
173091	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	0
173101	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0
173111	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0
173121	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0
173131	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0
173141	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0
173151	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0
173161	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0
173171	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0
173181	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1
173191	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0
173201	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1
173211	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0
173221	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0
173231	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0
173241	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0
173251	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1
173261	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1
173271	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	0	0
173281	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0
173291	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1
173301	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1
173311	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0
173321	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0
173331	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0
173341	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0
173351	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0
173361	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1
173371	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1
173381	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1
173391	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0
173401	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0
173411	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0
173421	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1
173431	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1
173441	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0
173451	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0
173461	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1
173471	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1
173481	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1
173491	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0
173501	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0
173511	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0
173521	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1
173531	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0
173541	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0
173551	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0
173561	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1
173571	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0
173581	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1
173591	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0
173601	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1
173611	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1
173621	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0
173631	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0
173641	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0
173651	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0
173661	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0
173671	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1
173681	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0
